["port 1",""]
["port 2",""]
["port 3",""]
["port 4",""]
("port 1","mode 1",1,"port 1",1,"transmission")
(101, 3)
1.8737028625000000e+14 2.6261461928569010e-04 3.7759046298935173e-01
1.8749519977416666e+14 2.8490207835668693e-04 3.8730973410345826e-01
1.8762011329833334e+14 3.0640576870096512e-04 4.1045965845800730e-01
1.8774502682250000e+14 3.2640209561464147e-04 4.4452510756547836e-01
1.8786994034666666e+14 3.4421710120575907e-04 4.8747796706236773e-01
1.8799485387083334e+14 3.5922142995640268e-04 5.3764514745898673e-01
1.8811976739500000e+14 3.7083589962626007e-04 5.9359399686738412e-01
1.8824468091916666e+14 3.7854395407182427e-04 6.5403741230594559e-01
1.8836959444333334e+14 3.8190815448467476e-04 7.1775182093013823e-01
1.8849450796750000e+14 3.8058876097106953e-04 7.8349821989599355e-01
1.8861942149166666e+14 3.7436332143014368e-04 8.4993445644972765e-01
1.8874433501583334e+14 3.6400402146312042e-04 9.1251750454443648e-01
1.8886924854000000e+14 3.4859448668431744e-04 9.7173885837443996e-01
1.8899416206416666e+14 3.2840893327915896e-04 1.0248925817638999e+00
1.8911907558833334e+14 3.0396968139127588e-04 1.0682112359235170e+00
1.8924398911250000e+14 2.7612231059366191e-04 1.0962311773247262e+00
1.8936890263666666e+14 2.4616739085835912e-04 1.1008502842834018e+00
1.8949381616083334e+14 2.1609282433533722e-04 1.0702580953480016e+00
1.8961872968500000e+14 1.8893457414460383e-04 9.8918781367503072e-01
1.8974364320916666e+14 1.6906964485015463e-04 8.4564741518314190e-01
1.8986855673333334e+14 1.6150336489207035e-04 6.5076322183011559e-01
1.8999347025750000e+14 1.7025980211561611e-04 4.4944416143006538e-01
1.9011838378166666e+14 1.9251304878827564e-04 2.9959296812930242e-01
1.9024329730583334e+14 2.2349839979600423e-04 2.1568535385395768e-01
1.9036821083000000e+14 2.5867330650252655e-04 1.8629814213639581e-01
1.9049312435416666e+14 2.9469781324271938e-04 1.9564864272238675e-01
1.9061803787833334e+14 3.2923007076789682e-04 2.3139326446434458e-01
1.9074295140250000e+14 3.6058453012570289e-04 2.8508121572882278e-01
1.9086786492666666e+14 3.8750791788652470e-04 3.5104385109807090e-01
1.9099277845083334e+14 4.0905799059322284e-04 4.2538985917069644e-01
1.9111769197500000e+14 4.2454205781362452e-04 5.0532270617096386e-01
1.9124260549916666e+14 4.3455183399211493e-04 5.8709921031463486e-01
1.9136751902333334e+14 4.3763080317235485e-04 6.7016030759351486e-01
1.9149243254750000e+14 4.3368891712161861e-04 7.5282630097177405e-01
1.9161734607166666e+14 4.2284205202476101e-04 8.3336333917690408e-01
1.9174225959583334e+14 4.0541799139291583e-04 9.0978261198256483e-01
1.9186717312000000e+14 3.8196921883792913e-04 9.7958545304325573e-01
1.9199208664416666e+14 3.5329868235318030e-04 1.0393961534680995e+00
1.9211700016833334e+14 3.2051103361559034e-04 1.0844009258478271e+00
1.9224191369250000e+14 2.8511294016989286e-04 1.1075022326359054e+00
1.9236682721666666e+14 2.4920201516793919e-04 1.0982312091801381e+00
1.9249174074083334e+14 2.1641034010779097e-04 1.0374194226686064e+00
1.9261665426500000e+14 1.9061577901549297e-04 9.1500877045289675e-01
1.9274156778916666e+14 1.7714515301502979e-04 7.3399740688871074e-01
1.9286648131333334e+14 1.7973126554774005e-04 5.3369448082932469e-01
1.9299139483750000e+14 1.9741412580559687e-04 3.6948574634673143e-01
1.9311630836166666e+14 2.2541983397955190e-04 2.6743965115575630e-01
1.9324122188583331e+14 2.5859007070192576e-04 2.2198250319813159e-01
1.9336613541000000e+14 2.9304709362484475e-04 2.1792139048015957e-01
1.9349104893416666e+14 3.2616843608471901e-04 2.4196116076842150e-01
1.9361596245833331e+14 3.5619368035086103e-04 2.8466351928691758e-01
1.9374087598250000e+14 3.8303334750582844e-04 3.3863260354924613e-01
1.9386578950666666e+14 4.0473155890948063e-04 4.0022334558046974e-01
1.9399070303083331e+14 4.2076866123081231e-04 4.6624408450461763e-01
1.9411561655500000e+14 4.3087549396356254e-04 5.3427305083694565e-01
1.9424053007916666e+14 4.3500484068853637e-04 6.0233024912356126e-01
1.9436544360333331e+14 4.3331369431887735e-04 6.6865893453939051e-01
1.9449035712750000e+14 4.2615109012980574e-04 7.3156926457869964e-01
1.9461527065166666e+14 4.1404917968315789e-04 7.8931692181452973e-01
1.9474018417583331e+14 3.9771675322301559e-04 8.4000373576279785e-01
1.9486509770000000e+14 3.7803503500565640e-04 8.8150080510571971e-01
1.9499001122416666e+14 3.5674846327970154e-04 9.0894751490064962e-01
